Date,rv5
20031229,2.517278885722663e-05
20031230,1.1010824797557e-05
20031231,1.973961587031982e-05
20040102,4.746692947241121e-05
20040105,3.5042980315462e-05
20040106,1.9968604277599556e-05
20040107,2.894911799578962e-05
20040108,3.1764671407365824e-05
20040109,6.887760581914288e-05
20040114,2.1453890090610127e-05
20040115,5.030325056194925e-05
20040116,3.557575245891007e-05
20040120,2.3184809785413452e-05
20040121,3.622873754930808e-05
20040122,3.344119684036042e-05
20040123,3.714446672730906e-05
20040126,2.9493382477689325e-05
20040127,2.8899870826598297e-05
20040128,9.465898688401444e-05
20040129,8.060087997667982e-05
20040130,5.2655363186854285e-05
20040202,8.276496145781176e-05
20040203,3.468135072140051e-05
20040204,5.854818895978196e-05
20040205,4.500600047418261e-05
20040206,4.4750861202062913e-05
20040209,1.758705003074006e-05
20040210,2.396465451835885e-05
20040211,4.493386620434971e-05
20040212,2.165582981415501e-05
20040213,4.805695896248099e-05
20040217,4.373560722222403e-05
20040218,1.7099794146549574e-05
20040219,5.643173723016871e-05
20040220,4.8976177165165696e-05
20040223,3.072271007076642e-05
20040224,4.1801528184928e-05
20040225,1.814413350414673e-05
20040226,1.8121346136605375e-05
20040227,3.457720143099171e-05
20040301,3.30084047095964e-05
20040302,3.633605420624729e-05
20040303,2.449546262963568e-05
20040304,1.2639581072143253e-05
20040305,0.0001092408875262
20040308,2.5753194154617617e-05
20040309,5.865012042754661e-05
20040310,5.0182507177007154e-05
20040311,0.0001092176859828
20040312,6.976664386808508e-05
20040315,8.201414029738411e-05
20040316,8.455166175668443e-05
20040317,4.4586957281568565e-05
20040318,7.043889686593408e-05
20040319,3.9519041663780586e-05
20040322,0.0001255501692582
20040323,6.745227909794062e-05
20040324,8.841276147938639e-05
20040325,6.424823288974736e-05
20040326,3.2835975217664794e-05
20040329,6.909192137628849e-05
20040330,3.178590567856294e-05
20040331,3.857241432637163e-05
20040401,3.750687919434623e-05
20040402,8.258610605993663e-05
20040405,1.5551893903791948e-05
20040406,2.769297575464312e-05
20040407,3.418841263492474e-05
20040408,9.234176137282728e-05
20040412,2.288206815205179e-05
20040413,4.071674296421818e-05
20040414,6.425772176980446e-05
20040415,5.9177641799387486e-05
20040416,3.233748624242546e-05
20040419,2.1005154010385787e-05
20040420,4.2924170094783864e-05
20040421,5.630832095346389e-05
20040422,6.294623535973745e-05
20040423,3.0357593841097723e-05
20040426,3.660388723708682e-05
20040427,4.660480074811698e-05
20040428,5.451483881392403e-05
20040429,8.081043888820069e-05
20040430,9.538382372455228e-05
20040503,4.88308927393427e-05
20040504,9.427150373557812e-05
20040505,3.836488845782484e-05
20040506,7.60281335211063e-05
20040507,9.961025442733376e-05
20040510,0.0001535742777731
20040511,4.024072319311001e-05
20040512,0.0001274551552618
20040513,8.209932131170614e-05
20040514,9.621926843907416e-05
20040517,0.0001247656604174
20040518,3.9395953194299815e-05
20040519,9.86686537030104e-05
20040520,4.035178359879427e-05
20040521,4.179290790636993e-05
20040524,5.5014024571407496e-05
20040525,5.1230153682229495e-05
20040526,2.7863456427608657e-05
20040527,5.251121758073374e-05
20040528,1.2069237764693068e-05
20040601,3.103073141263362e-05
20040602,3.385568310187234e-05
20040603,3.8072541896442985e-05
20040604,6.317875897821396e-05
20040607,3.680207962490128e-05
20040608,2.672914921510409e-05
20040609,2.046498510355124e-05
20040610,1.821254634582509e-05
20040614,3.3429852250041604e-05
20040615,6.083380699398143e-05
20040616,1.517046656254418e-05
20040617,2.073575942602274e-05
20040618,2.381136068270356e-05
20040621,1.7252664325829553e-05
20040622,2.6962590883066065e-05
20040623,2.090118440408619e-05
20040624,1.9973600548683364e-05
20040625,1.902370532555758e-05
20040628,4.543120671141995e-05
20040629,1.5675630722967488e-05
20040630,2.9324422786989645e-05
20040701,4.5588477420420225e-05
20040702,2.965733230799156e-05
20040706,2.98899515034185e-05
20040707,1.866555346980615e-05
20040708,4.254086159008393e-05
20040709,4.270728226870934e-05
20040712,3.0901773762321794e-05
20040713,8.971083163326272e-06
20040714,6.267228165025885e-05
20040715,2.9659089386180835e-05
20040716,3.768872433914414e-05
20040719,3.913758286586616e-05
20040720,3.930473556811868e-05
20040721,5.874017661897356e-05
20040722,8.039336687104356e-05
20040723,5.332088284227309e-05
20040726,7.132325933508244e-05
20040727,4.178087958711557e-05
20040728,7.185965149762403e-05
20040729,4.283496445307457e-05
20040730,2.8759359970082107e-05
20040802,3.6198109430508486e-05
20040803,2.559403484988062e-05
20040804,4.649421378265179e-05
20040805,5.089524964613041e-05
20040806,9.310910478276804e-05
20040809,2.567421811555774e-05
20040810,4.235918848575945e-05
20040811,0.000106615456384
20040812,5.057373518265611e-05
20040813,4.4338472933013784e-05
20040816,4.2471270675270006e-05
20040817,3.1006703684964066e-05
20040818,4.6866269602696235e-05
20040819,3.815873751643198e-05
20040820,2.6390427188093405e-05
20040823,2.307730199054928e-05
20040824,3.4231125747722495e-05
20040825,2.7597310534817756e-05
20040826,1.5073402594493956e-05
20040827,9.574371923892922e-06
20040830,1.7895378720024522e-05
20040831,2.8047606015009595e-05
20040901,3.0425982182419896e-05
20040902,1.9551714467397137e-05
20040903,2.60606055105332e-05
20040907,4.8332455708459064e-05
20040908,2.274243297806097e-05
20040909,3.1993060329525735e-05
20040910,2.897432488815207e-05
20040913,1.8321578306685488e-05
20040914,1.434966281000752e-05
20040915,2.2377523033820985e-05
20040916,1.2610326252627773e-05
20040917,2.3171616920976163e-05
20040920,3.337096362363877e-05
20040921,1.5660752281588137e-05
20040922,5.7548189795053e-05
20040923,2.6779757826179938e-05
20040924,1.723573894888711e-05
20040927,1.8949844962388897e-05
20040928,2.4010680108980993e-05
20040929,2.4855104597581503e-05
20040930,2.8325689436875165e-05
20041001,3.3225022488154e-05
20041004,4.168720740893959e-05
20041005,2.027711933198608e-05
20041006,1.6897573713299464e-05
20041007,1.61697043963027e-05
20041008,2.955327722998703e-05
20041011,1.6183237152435995e-05
20041013,4.3732609343134314e-05
20041014,2.6824084809833783e-05
20041015,5.3230498235616505e-05
20041018,3.950880631493592e-05
20041019,3.3589967210355955e-05
20041020,5.379510947431661e-05
20041021,5.0166302303134735e-05
20041022,3.627708272348647e-05
20041025,4.681632674408756e-05
20041026,3.938181052507464e-05
20041027,4.7077507230283624e-05
20041028,3.445948108293571e-05
20041029,2.9219276576608413e-05
20041101,1.543053972137845e-05
20041102,4.7029373562063945e-05
20041103,0.0002290475182417
20041104,3.412224664175711e-05
20041105,4.1522339727521275e-05
20041108,2.0279031954573085e-05
20041109,2.3375772897977335e-05
20041110,2.72746346160913e-05
20041111,2.183518996113652e-05
20041112,1.4740762033689898e-05
20041115,2.7330807067689407e-05
20041116,2.4022032195980648e-05
20041117,4.764547939475519e-05
20041118,1.807258079870548e-05
20041119,3.339072756184021e-05
20041122,2.115910638294614e-05
20041123,2.8939995465948583e-05
20041124,1.8173750543473095e-05
20041126,6.9294709887614594e-06
20041129,4.976157720190865e-05
20041130,2.999450821740443e-05
20041201,3.0809521325215374e-05
20041202,2.6607529168391093e-05
20041203,4.9646967466389464e-05
20041206,2.327480025736807e-05
20041207,3.7054910737959184e-05
20041208,2.5115345603359603e-05
20041209,4.259258668109634e-05
20041210,2.391305135215696e-05
20041213,3.15896106008939e-05
20041214,1.5006731717879218e-05
20041215,2.323479493696384e-05
20041216,3.356420948135235e-05
20041217,4.728763038046928e-05
20041220,4.6161772293926795e-05
20041221,2.2023389781050527e-05
20041222,1.7205482668070214e-05
20041223,1.1091437024996344e-05
20041227,2.8333563095953913e-05
20041228,1.9559380068330456e-05
20041229,7.845495953125145e-06
20041230,5.985971865798163e-06
20041231,8.034036374705617e-06
20050103,4.5901741636569045e-05
20050104,4.811579241064163e-05
20050105,4.540723082624014e-05
20050106,3.700410634180749e-05
20050107,3.716516076401826e-05
20050110,2.966732963089849e-05
20050111,2.9697495360681423e-05
20050112,5.238506417245631e-05
20050113,2.5234357658269245e-05
20050114,2.4280475471344816e-05
20050118,2.4500495574137305e-05
20050119,1.9493173782438938e-05
20050120,5.444340367375013e-05
20050121,3.7616646138914075e-05
20050124,4.570744942282567e-05
20050125,3.6899261144152046e-05
20050126,3.8513412579391965e-05
20050127,2.1584324942661908e-05
20050128,2.993117401109172e-05
20050131,4.4310680508281494e-05
20050201,1.4798225701036466e-05
20050202,1.9513862026098592e-05
20050203,2.4694613718660697e-05
20050204,1.8313395349065035e-05
20050207,1.1611466095387856e-05
20050208,1.3232728308288593e-05
20050209,2.573482651804878e-05
20050210,2.4809935186810416e-05
20050211,3.52411713032392e-05
20050214,8.127278889610916e-06
20050215,1.4845581397811394e-05
20050216,2.019044949548738e-05
20050217,2.5371439544972893e-05
20050218,1.6333220822757518e-05
20050222,3.854942116817373e-05
20050223,3.4154610296020106e-05
20050224,3.543161090446478e-05
20050225,2.27423891499525e-05
20050228,2.9104739696092604e-05
20050301,2.7953300270006814e-05
20050302,5.0283135564015925e-05
20050303,3.476102448657902e-05
20050304,3.558380653537219e-05
20050307,1.6634682415824848e-05
20050308,2.1564919077918577e-05
20050309,3.612923278728716e-05
20050310,3.9126345248456774e-05
20050311,4.1900997244965184e-05
20050314,2.455732000593863e-05
20050315,2.7189369947552305e-05
20050316,3.5446681546016244e-05
20050317,2.1983049635726833e-05
20050318,2.9838831792945063e-05
20050321,3.986068960539432e-05
20050322,5.4828154501861945e-05
20050323,3.629022295562797e-05
20050324,3.007413768403363e-05
20050328,2.278264181153239e-05
20050329,3.997856429236904e-05
20050330,3.314672438760096e-05
20050331,2.3395005317600735e-05
20050401,7.812622258153005e-05
20050404,2.8183471326162152e-05
20050405,2.999979125429709e-05
20050406,3.059247858653413e-05
20050407,1.9685348575702457e-05
20050408,2.0843878319823105e-05
20050411,2.0086159105564888e-05
20050412,4.612551477471924e-05
20050413,3.5082507729446465e-05
20050414,5.496686708050335e-05
20050415,7.690490710534502e-05
20050418,5.7109788074427085e-05
20050419,4.662886915754695e-05
20050420,6.187588958799296e-05
20050421,9.899925296468038e-05
20050422,8.387154474053629e-05
20050425,4.5044202474865424e-05
20050426,4.090027441636769e-05
20050427,6.019719051789494e-05
20050428,5.632380158684504e-05
20050429,8.969823386297989e-05
20050502,3.082209993294577e-05
20050503,8.435956105689265e-05
20050504,4.082708713099356e-05
20050505,6.433774512715805e-05
20050506,3.8724063986449417e-05
20050509,2.0232351644998942e-05
20050510,5.8779958750664465e-05
20050511,4.273662622014396e-05
20050512,4.763067827268298e-05
20050513,8.026906814221484e-05
20050516,3.028505290195887e-05
20050517,3.313599100492888e-05
20050518,4.315829224971817e-05
20050519,2.5115395323059677e-05
20050520,2.051845986491614e-05
20050523,2.31129579565404e-05
20050524,2.8494587140095337e-05
20050525,1.923418569807457e-05
20050526,1.8963156097916017e-05
20050527,6.953594843349292e-06
20050531,2.2970919882758855e-05
20050601,4.6049230549069547e-05
20050602,2.1572037012082583e-05
20050603,2.600903120366915e-05
20050606,1.0488533338962872e-05
20050607,3.879277790136503e-05
20050608,1.908267867937516e-05
20050609,3.383439282639542e-05
20050610,1.849932983329848e-05
20050613,3.0247762020046388e-05
20050614,2.0947875074852103e-05
20050615,3.092141533222931e-05
20050616,1.7812457179554253e-05
20050617,3.0575434205190355e-05
20050620,2.63648251502574e-05
20050621,1.8882020747211664e-05
20050622,3.1334212113335436e-05
20050623,3.825981399979101e-05
20050624,2.4366261268762982e-05
20050627,2.264087041127665e-05
20050628,1.791375935592916e-05
20050629,1.6968793232364282e-05
20050630,3.111782425387137e-05
20050701,3.2985587000091137e-05
20050705,2.4170243932981657e-05
20050706,2.2667685602973467e-05
20050707,8.381835669036773e-05
20050708,2.0852249796776843e-05
20050711,1.9656626764090057e-05
20050712,2.2023717503727743e-05
20050713,1.4936253059586477e-05
20050714,4.8912138019135416e-05
20050715,1.2216940879486834e-05
20050718,1.3276380986796686e-05
20050719,3.368803054471808e-05
20050720,3.06600303744555e-05
20050721,5.317992325315859e-05
20050722,2.015624366034149e-05
20050725,1.967603104186015e-05
20050726,2.249484137344417e-05
20050727,1.9861688987419822e-05
20050728,2.0693676357483468e-05
20050729,1.5163854141479549e-05
20050801,2.0662432172586112e-05
20050802,1.2862996648590173e-05
20050803,1.2566415835997024e-05
20050804,1.613325908824546e-05
20050805,1.958530009370837e-05
20050808,2.60073258086346e-05
20050809,3.086216032325034e-05
20050810,4.6928743703113045e-05
20050811,3.3728975472054104e-05
20050812,2.8574747264927967e-05
20050815,1.9029504577750073e-05
20050816,2.9682893265997596e-05
20050817,3.0370486727722663e-05
20050818,2.700724558616187e-05
20050819,1.8581822715203723e-05
20050822,3.4047587786146566e-05
20050823,2.1797995328532892e-05
20050824,3.658470099731825e-05
20050825,1.5997436972118984e-05
20050826,3.063198071331879e-05
20050829,2.5579862615873812e-05
20050830,5.0738724088225395e-05
20050831,5.462548502244964e-05
20050901,5.610150949666649e-05
20050902,2.281686464852555e-05
20050906,4.002641803442819e-05
20050907,1.6159575246402022e-05
20050908,1.972800316256676e-05
20050909,1.8209318336989488e-05
20050912,1.0047113125038583e-05
20050913,2.356127647573038e-05
20050914,2.453604912012196e-05
20050915,3.164011968956482e-05
20050916,2.7880285094037205e-05
20050919,1.4982061544450847e-05
20050920,3.740111023942561e-05
20050921,3.457724285097569e-05
20050922,5.148428271294945e-05
20050923,2.466406603103198e-05
20050926,4.502498442405248e-05
20050927,3.200960538273306e-05
20050928,2.5985063032393716e-05
20050929,4.144167384861928e-05
20050930,1.9014888745876485e-05
20051003,2.393515437705532e-05
20051004,3.759356113683181e-05
20051005,5.848447156697858e-05
20051006,0.0001003484682485
20051007,4.514731813742246e-05
20051010,4.740908837974017e-05
20051011,5.726968858401061e-05
20051012,7.76256646249013e-05
20051013,9.162665707017618e-05
20051014,6.765931071258134e-05
20051017,3.2001462744928185e-05
20051018,3.0089507799808705e-05
20051019,7.918817896031006e-05
20051020,9.591824121340194e-05
20051021,8.151648544295895e-05
20051024,6.883239291363881e-05
20051025,4.7169563544199304e-05
20051026,6.579726674142392e-05
20051027,3.3405306250097035e-05
20051028,7.62132467527258e-05
20051031,3.806864662807372e-05
20051101,2.071472277347303e-05
20051102,2.7892500724765596e-05
20051103,3.846580900875449e-05
20051104,3.145858659111887e-05
20051107,2.4050238657877157e-05
20051108,2.551137965097868e-05
20051109,2.5009885733389208e-05
20051110,4.20688067707311e-05
20051111,5.921464730879728e-06
20051114,1.5318954687525145e-05
20051115,2.532872748613692e-05
20051116,2.319535882927661e-05
20051117,2.2121223384277625e-05
20051118,2.884746034356546e-05
20051121,1.5727193075837816e-05
20051122,2.136779765765257e-05
20051123,1.3935917524098171e-05
20051125,5.292996952738535e-06
20051128,1.6452394237746657e-05
20051129,3.336847674191574e-05
20051130,3.0834080480860925e-05
20051201,4.791793888147823e-05
20051202,1.310105167709827e-05
20051205,1.920120215506315e-05
20051206,3.2799740667172914e-05
20051207,2.8351917133695523e-05
20051208,4.0919003996538864e-05
20051209,2.210568464310617e-05
20051212,2.0975064420046447e-05
20051213,2.5940166378021988e-05
20051214,1.978202658647279e-05
20051215,2.1261330076920137e-05
20051216,2.079832551752129e-05
20051219,2.0906488258439613e-05
20051220,1.700886300234145e-05
20051221,3.322462060617423e-05
20051222,1.4802547841585071e-05
20051223,6.242016936010334e-06
20051227,3.080193763460183e-05
20051228,1.3347128501126844e-05
20051229,1.5030119589318696e-05
20051230,2.7625515164712065e-05
20060103,6.550958226986926e-05
20060104,2.99964857988114e-05
20060105,2.00727538030809e-05
20060106,5.783084066735447e-05
20060109,1.2946303918073402e-05
20060110,2.454498754089105e-05
20060111,1.9371220562194148e-05
20060112,1.3941632730994012e-05
20060113,1.803288757845814e-05
20060117,2.5251457446801134e-05
20060118,3.1789174910290275e-05
20060119,2.2086407803363955e-05
20060120,4.164286758383666e-05
20060123,2.390481474959569e-05
20060124,2.696126189647672e-05
20060125,6.032708418760052e-05
20060126,5.4023824152919454e-05
20060127,2.6577145343502692e-05
20060130,1.0909909929678137e-05
20060131,2.715620021860394e-05
20060201,3.478004094315291e-05
20060202,4.0408698199216375e-05
20060203,5.241333903434699e-05
20060206,2.243148605695374e-05
20060207,4.118616951794815e-05
20060208,1.9398040215845905e-05
20060209,2.2015184183145293e-05
20060210,4.1278649442193335e-05
20060213,2.178121159393728e-05
20060214,2.7002608132455776e-05
20060215,4.1368038630613026e-05
20060216,1.288318362253558e-05
20060217,1.078149890078717e-05
20060221,2.613943204010344e-05
20060222,1.8268895804869863e-05
20060223,2.7555173457595655e-05
20060224,1.349439143439122e-05
20060227,1.580164274883552e-05
20060228,3.50421813868333e-05
20060301,1.695468786804152e-05
20060302,3.0247823247216044e-05
20060303,3.851043258183827e-05
20060306,2.638660774327473e-05
20060307,3.0281178682311728e-05
20060308,3.260250452562999e-05
20060309,1.8792391124493815e-05
20060310,3.3172003336672044e-05
20060313,1.8379906091064248e-05
20060314,1.7343582482868603e-05
20060315,1.4774229330184016e-05
20060316,2.078524109804008e-05
20060317,1.1901484888850126e-05
20060320,1.6749856394326092e-05
20060321,2.4461627228568748e-05
20060322,1.8461006909594467e-05
20060323,1.883971043070543e-05
20060324,1.7053066159512233e-05
20060327,1.3926919968769951e-05
20060328,3.095024450966714e-05
20060329,2.4142056492579336e-05
20060330,3.858341530803866e-05
20060331,2.455841313999867e-05
20060403,2.0760168384260065e-05
20060404,2.7103277161483296e-05
20060405,2.5010793987869663e-05
20060406,2.431446065117456e-05
20060407,4.921028090193077e-05
20060410,1.7561002877876384e-05
20060411,4.0394608735163933e-05
20060412,2.017601665360685e-05
20060413,2.3542130582969885e-05
20060417,1.7203597257237334e-05
20060418,5.8899391462550465e-05
20060419,3.358045596543012e-05
20060420,3.70580299545061e-05
20060421,2.884519803163854e-05
20060424,2.57069777626024e-05
20060425,3.06228595817359e-05
20060426,4.206147676224751e-05
20060427,0.0001157893059911
20060428,2.395760681170949e-05
20060501,4.472580415476214e-05
20060502,2.6729858019605345e-05
20060503,2.253747380875809e-05
20060504,1.9101556159692538e-05
20060505,3.581759893345211e-05
20060508,7.161601356389711e-06
20060509,5.2811202004674094e-06
20060510,2.545807792597465e-05
20060511,3.4688910732961645e-05
20060512,7.03465158033034e-05
20060515,5.516769367077936e-05
20060516,2.967451301973849e-05
20060517,8.62964180647739e-05
20060518,5.7756897108537475e-05
20060519,8.85207010353377e-05
20060522,0.0001087783567972
20060523,7.474737073904105e-05
20060524,0.0001568220245815
20060525,4.735913249411477e-05
20060526,1.4269276366805604e-05
20060530,4.098493668583114e-05
20060531,6.797333263303817e-05
20060601,4.05155030058163e-05
20060602,5.4485833040060406e-05
20060605,5.172491086383532e-05
20060606,9.813495007227456e-05
20060607,6.42049480740768e-05
20060608,0.0001609976568298
20060609,5.848441991708481e-05
20060612,6.426163705718272e-05
20060613,0.0001551810673886
20060614,8.929928043441164e-05
20060615,6.837686572454833e-05
20060616,4.456046311560157e-05
20060619,5.421527213600489e-05
20060620,4.1614357220059426e-05
20060621,3.980550592975142e-05
20060622,3.907099249013955e-05
20060623,5.182735232282784e-05
20060626,2.6259289886752725e-05
20060627,3.15743620689587e-05
20060628,2.969139376904296e-05
20060629,9.942451819995536e-05
20060630,2.5934256244406105e-05
20060703,1.1669622216760887e-05
20060705,4.35835536997211e-05
20060706,2.973056588367171e-05
20060707,3.229603863295765e-05
20060710,2.5306771485367924e-05
20060711,3.95611976834746e-05
20060712,2.9160544762880556e-05
20060713,5.791651198532688e-05
20060714,7.669155188587427e-05
20060717,4.874111152351654e-05
20060718,7.751915591055189e-05
20060719,8.937524434491545e-05
20060720,3.443352985324364e-05
20060721,7.415385800959147e-05
20060724,5.0500247725705645e-05
20060725,5.6479841502276246e-05
20060726,4.4996953590506045e-05
20060727,5.98007417014539e-05
20060728,5.050025682248678e-05
20060731,2.094662815884814e-05
20060801,3.4875652513479095e-05
20060802,4.157416794592438e-05
20060803,5.5768253528453174e-05
20060804,4.629293118546689e-05
20060807,2.350871065738015e-05
20060808,7.044880302316272e-05
20060809,7.272535548833909e-05
20060810,4.60069380914304e-05
20060811,2.346482587576496e-05
20060814,4.68262202719124e-05
20060815,6.035608618960762e-05
20060816,2.03979011558099e-05
20060817,1.7628337647109112e-05
20060818,1.5944874786718075e-05
20060821,1.4553545331061494e-05
20060822,1.79286418692486e-05
20060823,1.713952015572996e-05
20060824,2.2744045604236676e-05
20060825,1.481886371278123e-05
20060828,1.3719975377672471e-05
20060829,1.8437567600561787e-05
20060830,1.591014999393216e-05
20060831,8.65709378512243e-06
20060901,2.6818486129431844e-05
20060905,1.07133875841753e-05
20060906,2.255588632588384e-05
20060907,3.645449597785752e-05
20060908,1.77815129335666e-05
20060911,3.506031175775483e-05
20060912,2.016111071276435e-05
20060913,1.2830292710308151e-05
20060914,1.3596267154475135e-05
20060915,2.812030605765717e-05
20060918,1.706930846001152e-05
20060919,1.9445172853326387e-05
20060920,3.690597187038145e-05
20060921,3.333717340972816e-05
20060922,1.8499057287309357e-05
20060925,3.861511440566154e-05
20060926,2.887975121088769e-05
20060927,3.2985468982108414e-05
20060928,1.6545772860181013e-05
20060929,1.0293680786142047e-05
20061002,1.5451606180541786e-05
20061003,2.4599485317199916e-05
20061004,2.0211211212877537e-05
20061005,1.3167416455492236e-05
20061006,3.344378818346737e-05
20061009,1.104196815925074e-05
20061010,1.3741346810826676e-05
20061011,2.6617363814731348e-05
20061012,1.7547872528740184e-05
20061013,9.480284530419702e-06
20061016,5.622637996546594e-06
20061017,2.1669666464013377e-05
20061018,4.960183098900495e-05
20061019,1.3102452103515802e-05
20061020,7.90081222346207e-06
20061023,2.6784214015429388e-05
20061024,2.762893771212448e-05
20061025,2.645585013212175e-05
20061026,2.3009711979618304e-05
20061027,3.3174159319324787e-05
20061030,1.400395233979828e-05
20061031,2.5937567989357095e-05
20061101,2.2409210064207608e-05
20061102,1.907591747092851e-05
20061103,3.84824497741386e-05
20061106,2.575225841074673e-05
20061107,1.9582880941686183e-05
20061108,4.010187070325331e-05
20061109,2.4816753465708937e-05
20061110,1.5874688052641962e-05
20061113,1.5851757550240773e-05
20061114,3.682463489218845e-05
20061115,1.429141470808222e-05
20061116,2.051446661559993e-05
20061117,2.3658367242021745e-05
20061120,1.698261692727839e-05
20061121,7.919128775626147e-06
20061122,1.2395649020698937e-05
20061124,2.918951148667347e-05
20061127,3.784938065208794e-05
20061128,4.007236225495033e-05
20061129,4.1322339703193765e-05
20061130,5.123420871721887e-05
20061201,5.7338192957518384e-05
20061204,2.3276570971841217e-05
20061205,2.1846295878807715e-05
20061206,9.790503918683016e-06
20061207,2.3418761276613473e-05
20061208,2.1095601651669997e-05
20061211,8.6464042193481e-06
20061212,2.478747087996112e-05
20061213,2.6286802767010596e-05
20061214,2.005888547004301e-05
20061215,1.9756140469778264e-05
20061218,1.2583725798421445e-05
20061219,3.028768990137271e-05
20061220,7.206939785982116e-06
20061221,1.9571446912611223e-05
20061222,2.1185694276416676e-05
20061226,6.508273715781892e-06
20061227,2.118140642885569e-05
20061228,1.0933785934001245e-05
20061229,2.2531334468252175e-05
20070103,4.506079774052098e-05
20070104,4.229880145404546e-05
20070105,3.9608501376095315e-05
20070108,3.369348123099182e-05
20070109,3.114137600355407e-05
20070110,2.8498001912115327e-05
20070111,1.5174741643015502e-05
20070112,1.298669968860314e-05
20070116,1.4157693272464276e-05
20070117,2.2365817187239105e-05
20070118,2.494821111320507e-05
20070119,1.1403669752408372e-05
20070122,1.8306735510026772e-05
20070123,1.907113262541366e-05
20070124,1.7021418873956373e-05
20070125,2.159931327926243e-05
20070126,3.294252626735421e-05
20070129,2.062511217250769e-05
20070130,2.216011759801403e-05
20070131,4.128144982272786e-05
20070201,2.226116152493081e-05
20070202,1.2829747924856592e-05
20070205,9.343912885651973e-06
20070206,1.0713033410875672e-05
20070207,1.0814209798654906e-05
20070208,2.755677375575885e-05
20070209,2.7426130836866756e-05
20070212,1.1972466046714771e-05
20070213,2.104434029758367e-05
20070214,2.4845864324328635e-05
20070215,9.34903373839985e-06
20070216,9.545006692153727e-06
20070220,1.6204650734436462e-05
20070221,2.967895815031996e-05
20070222,2.774143405998003e-05
20070223,1.7617328625646743e-05
20070226,2.443822987611277e-05
20070227,0.0002803240191029
20070228,0.0001217706927491
20070301,0.0003799144036669
20070302,7.439101482414818e-05
20070305,0.0001694612082679
20070306,0.0001134689041992
20070307,3.414279751907002e-05
20070308,7.461909348660612e-05
20070309,5.788944170905831e-05
20070312,2.490229987814612e-05
20070313,8.970738994064515e-05
20070314,0.0001615954400272
20070315,4.288518133379065e-05
20070316,2.9172559934535375e-05
20070319,5.433113053397026e-05
20070320,1.9093651815710383e-05
20070321,6.634452415214046e-05
20070322,1.7480806335324023e-05
20070323,2.1752451118461235e-05
20070326,5.042530898778039e-05
20070327,4.251569491510792e-05
20070328,6.188325160527927e-05
20070329,7.920989026962224e-05
20070330,4.713978316039182e-05
20070402,2.2186055001171617e-05
20070403,4.239278465647242e-05
20070404,1.32252096061014e-05
20070405,6.868733232916942e-06
20070409,1.1585969339551682e-05
20070410,1.000577963565332e-05
20070411,2.1936268931132363e-05
20070412,2.08138543624239e-05
20070413,1.881436785771979e-05
20070416,3.0465294783552705e-05
20070417,1.4892323158757945e-05
20070418,1.6426867092686428e-05
20070419,4.2003477125710656e-05
20070420,7.92713588037026e-05
20070423,1.3141908564397549e-05
20070424,2.2797897231731673e-05
20070425,3.16479437805554e-05
20070426,1.5875027756402973e-05
20070427,2.1145163179554855e-05
20070430,2.31660340332646e-05
20070501,3.8038050530442736e-05
20070502,1.5116602454379909e-05
20070503,2.01309585214887e-05
20070504,1.658361868375604e-05
20070507,1.0924217488144196e-05
20070508,2.5057710327751667e-05
20070509,1.98600375157866e-05
20070510,4.5130213046413414e-05
20070511,2.7186510200428123e-05
20070514,2.711492949386253e-05
20070515,5.345072788645108e-05
20070516,3.734598575359074e-05
20070517,2.0005130106902142e-05
20070518,2.0959405736388176e-05
20070521,1.4722270420770968e-05
20070522,1.9141864049708713e-05
20070523,3.061452407221036e-05
20070524,5.3517352657326345e-05
20070525,3.08706894850276e-05
20070529,2.6191791596909055e-05
20070530,4.846749115723277e-05
20070531,1.7186289990123763e-05
20070601,3.79232019065358e-05
20070604,1.2681082046604544e-05
20070605,3.114706847587333e-05
20070606,3.674411118648482e-05
20070607,7.437020870833379e-05
20070608,5.254647567651792e-05
20070611,2.3390708884782717e-05
20070612,6.630966155709031e-05
20070613,6.488991320270412e-05
20070614,2.3878967590886643e-05
20070615,4.717931507962112e-05
20070618,1.810630896560184e-05
20070619,1.8309272924773236e-05
20070620,5.179075301605775e-05
20070621,7.764258247053108e-05
20070622,8.07640554469892e-05
20070625,0.0001088923636856
20070626,8.019526718780374e-05
20070627,7.081475749594538e-05
20070628,6.146817526204457e-05
20070629,7.759919824617189e-05
20070702,3.258586740405609e-05
20070703,1.002187437132428e-05
20070705,2.1053947611054746e-05
20070706,1.816453501270346e-05
20070709,1.5530968396995404e-05
20070710,7.456955525102637e-05
20070711,4.903818519711789e-05
20070712,4.911009303794304e-05
20070713,1.8830126654505064e-05
20070716,1.905025573428672e-05
20070717,2.2564391445408063e-05
20070718,6.72490270993307e-05
20070719,3.541691050983973e-05
20070720,8.039872067280962e-05
20070723,4.028104123870141e-05
20070724,0.0001162603927455
20070725,0.000170826887148
20070726,0.0003273198301778
20070727,0.0001876647791166
20070730,0.0001448839515197
20070731,0.0001350277612505
20070801,0.0002795008345358
20070802,0.0001112037418128
20070803,0.000159639829251
20070806,0.0002319034802137
20070807,0.0002497237032897
20070808,0.0001386025959612
20070809,0.0004813051278125
20070810,0.0004132797014208
20070813,0.0001164351666497
20070814,0.0001542464409498
20070815,0.0001984234175129
20070816,0.0005433023784139
20070817,0.0005072473750895
